"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"125",2016-03-31,399.25,399.75,384.75,387.25,11.5,388.25,4231,18595
"126",2016-03-30,404,405.5,399.5,399.5,5.25,399.75,577,18421
"127",2016-03-29,403,405,401.5,404.75,2,405,944,18036
"128",2016-03-28,402.5,404.5,401.25,403.25,0.25,403,891,17579
"129",2016-03-24,402,403.5,400.5,403,1.5,403.25,979,17652
"130",2016-03-23,403.25,403.5,399.25,402,2,401.75,342,17603
"131",2016-03-22,403,405.25,402.75,403.25,0.25,403.75,209,17531
"132",2016-03-21,402,404,400.5,403,2,403.5,386,17484
"133",2016-03-18,403.5,403.5,400.5,400.75,2,401.5,377,17276
"134",2016-03-17,404,405.75,401.25,402.25,0.5,403.5,547,17223
"135",2016-03-16,402,402.75,400.75,402.25,NA,403,1257,16805
"136",2016-03-15,401.5,403.5,400.5,402.5,0.25,403,1083,16434
"137",2016-03-14,398.5,403.25,398.5,401.75,4.5,402.75,2053,16126
"138",2016-03-11,397,398.5,396.25,397.5,1.25,398.25,1146,15690
"139",2016-03-10,396,397.25,393.75,396.25,1.75,397,492,15468
"140",2016-03-09,395,396.5,393.25,394.25,1,395.25,520,15197
"141",2016-03-08,394,397.25,393,395.75,1,396.25,611,14801
"142",2016-03-07,396.75,397.75,394.5,394.5,1,395.25,1201,14076
"143",2016-03-04,392,395.5,392,394.25,2.5,394.25,672,13799
"144",2016-03-03,390,392.5,390,391.75,1.25,391.75,902,13290
"145",2016-03-02,391.5,391.5,389.25,390,0.25,390.5,1548,12956
"146",2016-03-01,391.5,392.75,390.25,390.25,1.75,390.25,787,12503
"147",2016-02-29,395.5,395.75,392,392,2.75,392,1186,11682
"148",2016-02-26,396.75,397,394,395.25,1.75,394.75,1047,11341
"149",2016-02-25,400,401.5,396.25,396.25,3.75,396.5,1801,10270
"150",2016-02-24,401.5,402.5,399.5,399.5,1.75,400.25,1062,9632
"151",2016-02-23,405.75,405.75,401.5,401.75,4,402,4112,7152
"152",2016-02-22,402.75,406.25,402.75,406,3.5,406,1132,6687
