"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"115",2011-09-29,644,651.5,636.25,NA,NA,645.75,45074,236098
"116",2011-09-28,664,666,642.5,NA,NA,644,29126,234657
"117",2011-09-27,665.75,679.5,659.5,NA,NA,665.75,35066,236424
"118",2011-09-26,659,666.5,643.5,NA,NA,661.25,32179,233839
"119",2011-09-23,665.25,671.75,651,NA,NA,652,23853,232932
"120",2011-09-22,695,695.25,660.5,NA,NA,663,31776,231860
"121",2011-09-21,703,709.75,698,NA,NA,698.75,49363,232806
"122",2011-09-20,709.25,717,703,NA,NA,703,43885,230403
"123",2011-09-19,705,707,689.5,NA,NA,705,33374,233216
"124",2011-09-16,714.75,720.75,705,NA,NA,705.5,31268,228290
"125",2011-09-15,738.5,738.5,714,NA,NA,714.75,46497,221698
"126",2011-09-14,738,742,730,NA,NA,738,38059,217996
"127",2011-09-13,759,762,730.25,NA,NA,736.5,43892,214603
"128",2011-09-12,749.75,761.25,738.75,NA,NA,758.5,44323,208784
"129",2011-09-09,746.75,753,743.25,NA,NA,749.25,26150,208495
"130",2011-09-08,761.5,764,744.25,NA,NA,746.75,20629,207746
"131",2011-09-07,768.5,777.5,757,NA,NA,760.75,33610,206945
"132",2011-09-06,763,771.25,755.25,NA,NA,768.25,31202,203517
"133",2011-09-02,756,776.5,751.75,NA,NA,772.25,17663,202286
"134",2011-09-01,777.75,779.25,749.75,NA,NA,750.75,17990,200397
"135",2011-08-31,786,787,778,NA,NA,779,24238,196660
"136",2011-08-30,781.75,789,772,NA,NA,787.25,32903,194672
"137",2011-08-29,777,789,776.5,NA,NA,781.75,21950,188332
"138",2011-08-26,754,779.75,752.75,NA,NA,778.25,22680,184513
"139",2011-08-25,752,758.25,745.25,NA,NA,755,31415,180993
"140",2011-08-24,754,759.25,750.25,NA,NA,754,14984,180128
"141",2011-08-23,750,755.5,745.5,NA,NA,755,13971,177468
"142",2011-08-22,748,748,743.25,NA,NA,747,13971,177468
"143",2011-08-19,732.75,739.5,732.75,NA,NA,738,16012,174466
"144",2011-08-18,723.75,726.5,723.25,NA,NA,726,17362,172470
"145",2011-08-17,743,745,737,NA,NA,738.5,31981,169818
"146",2011-08-16,727.5,740.75,727.5,NA,NA,740.25,11327,169451
"147",2011-08-15,735,736,731,NA,NA,733,32283,166870
"148",2011-08-12,726,732,724,NA,NA,727.5,34997,163409
"149",2011-08-11,730,731.5,724.5,NA,NA,726.75,32749,158275
"150",2011-08-10,707,707,700,NA,NA,701.5,31922,152589
"151",2011-08-09,704.5,709,701,NA,NA,702,29724,149511
"152",2011-08-08,698,702,694,NA,NA,699.5,30400,147570
"153",2011-08-05,708.5,722,702.5,NA,NA,716,18117,141574
"154",2011-08-04,709.5,717.5,705,NA,NA,714.25,20619,137301
"155",2011-08-03,723,727,720,NA,NA,725.5,35568,135541
"156",2011-08-02,697.5,728,697.5,NA,NA,727.25,10087,131508
"157",2011-08-01,691,699.25,690,NA,NA,698.5,17443,130141
"158",2011-07-29,687.5,688,679,NA,NA,681.5,18380,129804
"159",2011-07-28,699.5,702,696,NA,NA,698.75,16394,131841
"160",2011-07-27,688,704,687,NA,NA,704,9008,131122
"161",2011-07-26,695,699.5,695,NA,NA,699.5,10236,129418
"162",2011-07-25,687,689,680,NA,NA,687.25,11730,127347
"163",2011-07-22,681.5,698.25,681,NA,NA,698.25,20067,125949
"164",2011-07-21,688.5,689,678,NA,NA,685.75,15394,122760
"165",2011-07-20,703,703,689.75,NA,NA,689.75,20049,122033
"166",2011-07-19,711.75,711.75,698,NA,NA,699.25,12737,119521
"167",2011-07-18,681,689,678,NA,NA,688.75,16112,117228
"168",2011-07-15,697.5,705.25,689.5,NA,NA,695.25,13515,116109
"169",2011-07-14,693,693,681.5,NA,NA,690.25,21674,115454
"170",2011-07-13,681,696.5,681,NA,NA,691.75,23632,113368
"171",2011-07-12,651,671.5,651,NA,NA,670.75,16778,112102
"172",2011-07-11,641.75,646.5,640.5,NA,NA,645.75,14318,111105
