"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"337",2014-08-14,410,415.75,407.5,NA,4.5,414.75,3890,76534
"338",2014-08-13,408.5,411.25,405.25,NA,1.5,410.25,3990,75131
"339",2014-08-12,407,411.75,398.25,408.75,NA,408.75,6237,74316
"340",2014-08-11,405.25,409.5,404.5,NA,2.5,408.75,2888,73517
"341",2014-08-08,411.25,411.75,405.5,NA,6.25,406.25,4654,72473
"342",2014-08-07,413.5,413.75,409,410.5,3,412.5,3196,71792
"343",2014-08-06,409.75,415.75,407.75,NA,5.5,415.5,8348,70899
"344",2014-08-05,412,412,407,NA,3.25,410,3610,70162
"345",2014-08-04,405,413.75,405,NA,7.25,413.25,3614,69407
"346",2014-08-01,410.5,411.5,405.25,406.75,4.75,406,2327,69022
"347",2014-07-31,412.75,413.75,410,NA,3.25,410.75,2359,68825
"348",2014-07-30,412.75,415.25,410,414.5,0.5,414,3420,69001
"349",2014-07-29,415,416.25,409.5,NA,2.25,413.5,4786,69085
"350",2014-07-28,411.75,417,411.75,416.25,4,415.75,2438,68966
"351",2014-07-25,411,412.25,405.75,409.25,0.75,411.75,2317,68344
"352",2014-07-24,409.5,415.5,406,NA,0.25,411,7682,67347
"353",2014-07-23,408,412,406.5,NA,2.5,410.75,7016,65957
"354",2014-07-22,411.25,414.25,408,408.25,3.75,408.25,2990,65503
"355",2014-07-21,415,415.5,410.5,NA,6,412,4951,64235
"356",2014-07-18,426,427.5,417.75,425.75,8,418,3420,63371
"357",2014-07-17,424.5,431.75,420.25,NA,1.5,426,5492,62640
"358",2014-07-16,420,430.25,420,NA,4.5,424.5,3935,61920
"359",2014-07-15,425,425,416.5,418.25,5.25,420,4980,61097
"360",2014-07-14,421,426,417.5,NA,3,425.25,3813,60392
"361",2014-07-11,425.5,427.75,417.5,425.25,3.75,422.25,6970,59682
"362",2014-07-10,431.5,435,425.5,NA,5.75,426,3726,58675
"363",2014-07-09,436,436.5,428.25,NA,5.25,431.75,4754,57380
"364",2014-07-08,438.75,440,435.25,NA,1.25,437,3696,56626
"365",2014-07-07,443,443,436,NA,6.75,438.25,3731,55644
"366",2014-07-03,444.75,446.5,443.75,444.5,0.25,445,3027,54420
"367",2014-07-02,449.25,449.25,444,NA,4.5,444.75,3582,53876
"368",2014-07-01,447,449.5,441,NA,2.75,449.25,11740,53119
"369",2014-06-30,459.25,459.5,445,NA,15.75,446.5,9049,52765
"370",2014-06-27,458,462.25,456.5,NA,3.75,462.25,1974,52897
"371",2014-06-26,456.75,461.75,456.5,NA,1.5,458.5,1302,52486
"372",2014-06-25,457,457.75,454.25,NA,0.25,457,1477,52071
"373",2014-06-24,456.25,457.5,452,NA,NA,456.75,2681,51860
"374",2014-06-23,465,469,456.25,NA,8,456.75,2829,51890
"375",2014-06-20,462,465,460,NA,2.75,464.75,3097,51025
"376",2014-06-19,456.5,462.75,456.5,460.75,5.5,462,1837,51022
"377",2014-06-18,456.5,459,455.25,NA,NA,456.5,1437,51132
"378",2014-06-17,457,458,452.75,NA,0.5,456.5,4124,50117
"379",2014-06-16,460,462.75,455.5,457.75,5,457,1961,50230
"380",2014-06-13,458,463,458,NA,3.25,462,1372,50315
"381",2014-06-12,455.25,459.75,453.25,NA,2.75,458.75,2704,50045
"382",2014-06-11,459.5,460,452.25,NA,1.75,456,2512,49909
"383",2014-06-10,461.25,463.5,457,459,3.25,457.75,2814,49970
"384",2014-06-09,464.5,464.5,455.5,NA,4.75,461,1729,49644
"385",2014-06-06,458,466.5,456.75,464,8,465.75,2506,48666
"386",2014-06-05,463,463.5,456,NA,5.75,457.75,2004,48471
"387",2014-06-04,461.75,464,460,NA,1,463.5,1560,48808
"388",2014-06-03,461,463.5,459,NA,2.5,462.5,3048,47775
"389",2014-06-02,462,464.5,458.25,NA,1.75,465,3558,46297
"390",2014-05-30,467.5,470.75,463,NA,4.75,463.25,1822,45911
"391",2014-05-29,474,474,467,NA,6,468,1062,45767
"392",2014-05-28,470,474.5,469,NA,3.5,474,2246,45090
"393",2014-05-27,476.5,477,470,NA,8.75,470.5,1204,45120
"394",2014-05-23,477,480.5,474.75,NA,3.25,479.25,1403,44838
"395",2014-05-22,477.75,482.5,474.5,NA,1,476,2042,45123
"396",2014-05-21,476,478.25,475,NA,0.25,477,1167,45197
"397",2014-05-20,481,484.5,476.5,NA,4,476.75,1536,45405
"398",2014-05-19,481.5,483.75,479.25,NA,2,480.75,1728,45378
"399",2014-05-16,482.75,484.75,480,NA,0.5,482.75,2667,44769
"400",2014-05-15,489.5,491.5,481.5,NA,6,483.25,4250,44189
"401",2014-05-14,492.75,493,487.75,NA,2.75,489.25,3377,43247
"402",2014-05-13,487.75,492.5,487.5,NA,4.25,492,2744,41497
"403",2014-05-12,491.75,492,486.25,NA,6.5,487.75,1648,41855
"404",2014-05-09,501,504,491.75,NA,8,494.25,2257,41778
"405",2014-05-08,500,502.75,495.75,NA,0.75,502.25,1677,41534
"406",2014-05-07,501.25,502.25,496.5,NA,0.75,501.5,1919,40780
"407",2014-05-06,493,502.5,490.5,500.5,7.75,502.25,1464,39920
"408",2014-05-05,488.75,496,488,494,5,494.5,1360,39931
"409",2014-05-02,493.25,497.5,487,488.5,5,489.5,1103,39889
"410",2014-05-01,501,503.25,491.25,NA,8.5,494.5,1776,39878
"411",2014-04-30,503,503.5,498,NA,0.5,503,1316,39602
"412",2014-04-29,500,503.5,500,NA,2.5,503.5,1802,39241
"413",2014-04-28,500.75,504,498.5,NA,0.5,500.75,1450,39057
"414",2014-04-25,497.25,501.75,496.75,NA,4,501,1236,38553
"415",2014-04-24,497.5,502.5,496,NA,1.5,497,2477,37840
"416",2014-04-23,491.5,498.75,491.5,497.5,6,498.25,805,37529
"417",2014-04-22,486.75,494,485.5,NA,5,492.25,634,37417
"418",2014-04-21,490.5,492,483.75,NA,5,486.75,1901,36812
"419",2014-04-17,494,495,490.75,NA,2.5,491.75,1254,36810
"420",2014-04-16,495.75,498.25,492,NA,2.5,494,1882,36772
"421",2014-04-15,496.5,499.5,494.25,NA,0.5,496.75,1079,36417
"422",2014-04-14,495.75,499.5,493.25,498.5,2,497.5,1240,36185
"423",2014-04-11,497.75,500,493.25,494,4.5,495,762,36014
"424",2014-04-10,496,499.75,491.75,NA,2,499.25,923,35822
"425",2014-04-09,498.75,503,490.25,NA,5.5,497.25,3865,35267
"426",2014-04-08,495.5,499,493.5,499,6.5,502.5,1407,34593
"427",2014-04-07,496.5,497.5,491,NA,0.5,496.25,1964,34363
"428",2014-04-04,490,497,487.5,NA,5,496.5,1491,33848
"429",2014-04-03,488.25,492.5,488,NA,2.5,491,569,33721
"430",2014-04-02,492.75,494.75,485.5,NA,4,488.75,1964,33350
"431",2014-04-01,487.25,494.25,486.75,493,6,493.25,2905,32767
"432",2014-03-31,480.5,489,471,NA,6.5,487.25,3123,32462
"433",2014-03-28,479.75,483.75,479,NA,0.5,480.5,1568,32700
"434",2014-03-27,480,483,478,481,1,481.25,1521,33206
"435",2014-03-26,482,483,478.25,NA,2.5,480.25,597,33261
"436",2014-03-25,483.5,484.5,480,NA,1,483,661,33324
"437",2014-03-24,479,486.5,478,484,5.5,484.5,801,33149
"438",2014-03-21,480.5,481.5,477.25,479,1.5,479.25,1441,33065
"439",2014-03-20,483.5,485,476,NA,4,480.5,775,33182
"440",2014-03-19,485.5,488.5,482.5,NA,1,484.5,2300,33201
"441",2014-03-18,480,486.25,480,NA,5,486,491,32931
"442",2014-03-17,487.5,488.25,475.75,480,6,481,538,32873
"443",2014-03-14,483,488,480.75,NA,4,487.5,615,32758
"444",2014-03-13,484.5,486.75,481,NA,1,483.5,1823,32505
"445",2014-03-12,482,485,477.75,NA,2.5,485,3861,30842
"446",2014-03-11,477.25,483.5,476,479.5,4,482.25,2108,30106
"447",2014-03-10,476.75,480.75,473.75,NA,1.5,478.25,1483,29838
"448",2014-03-07,481.25,484.25,475,NA,2.5,480,2096,29986
"449",2014-03-06,476.25,483.75,476.25,NA,3,482.25,1876,29203
"450",2014-03-05,482,482,475.5,NA,NA,478.75,1903,29158
"451",2014-03-04,475.5,482.5,471,NA,7,482,2615,28554
"452",2014-03-03,475,483,472.25,477,0,475,4662,27355
"453",2014-02-28,467.25,476,466,NA,9,475.5,1187,26872
"454",2014-02-27,472.5,472.75,466,NA,6,466.5,942,26737
"455",2014-02-26,472.5,474.25,471,NA,1,472.5,910,26808
"456",2014-02-25,470.25,474,468.25,NA,2,473.5,799,26718
"457",2014-02-24,469,471.25,466.75,NA,0.5,471,866,26670
"458",2014-02-21,474,474.75,469,472,4.5,470.25,1041,26487
"459",2014-02-20,475,475.25,471.5,474,0.5,474.5,1421,26181
"460",2014-02-19,472.5,476,472.25,NA,2.5,475.25,1953,25592
"461",2014-02-18,469.25,472.5,469.25,NA,2.5,472.5,1042,25446
"462",2014-02-14,465.75,470,464.75,NA,NA,469.75,401,25418
"463",2014-02-13,466.75,468.75,465,NA,NA,466.5,358,25357
"464",2014-02-12,464.75,469,463.75,NA,NA,467.25,1030,25005
"465",2014-02-11,466.5,468.25,463,NA,NA,465.25,1337,24582
"466",2014-02-10,468,472.75,465.5,NA,NA,467.25,1342,24355
"467",2014-02-07,466,469.5,465,NA,NA,469.25,761,24003
"468",2014-02-06,466,469,464.75,NA,NA,467.5,711,23868
"469",2014-02-05,468.75,469,465,NA,NA,466.75,1283,23855
"470",2014-02-04,463,469.5,462.75,NA,NA,469.25,1567,23973
"471",2014-02-03,460.75,466.5,460.25,NA,NA,463.75,1080,23814
"472",2014-01-31,460.25,461.75,459.25,NA,NA,461,603,23854
"473",2014-01-30,458.25,463.25,458.25,NA,NA,461.75,966,23851
"474",2014-01-29,461.5,462.25,458.5,NA,NA,459,878,23512
"475",2014-01-28,464,464,462,NA,NA,462.5,307,23496
"476",2014-01-27,460.5,464.75,459.75,NA,NA,464.25,903,23213
"477",2014-01-24,460.5,462.25,459,NA,NA,461.75,370,23035
"478",2014-01-23,460,463,459.75,NA,NA,461.25,728,22769
"479",2014-01-22,459.5,461,459.25,NA,NA,460,569,22679
"480",2014-01-21,461,461,458,NA,NA,459.75,756,22472
"481",2014-01-17,463.75,464,461,NA,NA,461,591,22431
"482",2014-01-16,462,465.75,461.5,NA,NA,464.5,1074,22233
"483",2014-01-15,465.25,465.25,461.75,NA,NA,463,968,22136
"484",2014-01-14,467.5,467.5,462.75,NA,NA,466.5,1526,22324
"485",2014-01-13,468,470,464,NA,NA,467.75,2025,23284
"486",2014-01-10,452,468.75,448.25,NA,NA,468.75,6500,20699
"487",2014-01-09,457,457.5,450.25,NA,NA,453.5,2700,19428
"488",2014-01-08,463,465.5,456,NA,NA,458.5,1872,18559
"489",2014-01-07,466.75,468,464.25,NA,NA,464.75,1441,17513
"490",2014-01-06,464.25,468,464.25,NA,NA,467.25,836,17246
"491",2014-01-03,461,464.75,459.25,NA,NA,464.5,1332,16419
"492",2014-01-02,464,467.25,459.5,NA,NA,461.5,1414,16079
