"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"389",2015-03-13,NA,NA,NA,NA,4.5,424.25,0,288
"390",2015-03-12,427.5,427.5,427.5,NA,2.5,428.75,1,288
"391",2015-03-11,NA,NA,NA,NA,1.5,431.5,0,288
"392",2015-03-10,NA,NA,NA,NA,1,430,0,288
"393",2015-03-09,NA,NA,NA,NA,1.5,429,0,288
"394",2015-03-06,NA,NA,NA,NA,3.5,427.5,0,288
"395",2015-03-05,NA,NA,NA,NA,NA,431,0,288
"396",2015-03-04,NA,NA,NA,NA,2,431,0,288
"397",2015-03-03,NA,NA,NA,NA,1.5,433,0,288
"398",2015-03-02,NA,NA,NA,NA,3.5,431.5,0,288
"399",2015-02-27,432.5,432.5,432.5,NA,2,435,3,291
"400",2015-02-26,432,432,431.5,NA,3.5,432,10,299
"401",2015-02-25,429,429,428,NA,1,429.5,41,284
"402",2015-02-24,NA,NA,NA,NA,0.5,430.5,0,284
"403",2015-02-23,NA,NA,NA,NA,3,430,0,284
"404",2015-02-20,433,433,433,NA,1.5,434,6,278
"405",2015-02-19,NA,NA,NA,NA,3.5,435.5,11,278
"406",2015-02-18,432,432,432,NA,3,432,55,242
"407",2015-02-17,NA,NA,NA,NA,3,435,0,242
"408",2015-02-13,NA,NA,NA,NA,2,432,0,242
"409",2015-02-12,NA,NA,NA,NA,0,430,0,242
"410",2015-02-11,NA,NA,NA,NA,3.5,431,0,242
"411",2015-02-10,NA,NA,NA,NA,1.5,434.5,0,242
"412",2015-02-09,NA,NA,NA,NA,4,436,0,242
"413",2015-02-06,NA,NA,NA,NA,NA,431,0,242
"414",2015-02-05,NA,NA,NA,NA,1,431,0,242
"415",2015-02-04,433,433,433,NA,1,432,2,241
"416",2015-02-03,433,433,433,NA,13.5,433,11,241
"417",2015-02-02,NA,NA,NA,NA,2,420.5,0,241
"418",2015-01-30,420,420,420,NA,1,422.5,7,242
"419",2015-01-29,NA,NA,NA,NA,NA,421.5,0,242
"420",2015-01-28,424,424,424,NA,5,421.5,3,239
"421",2015-01-27,NA,NA,NA,NA,1,426.5,0,239
"422",2015-01-26,NA,NA,NA,NA,4,427.5,0,239
"423",2015-01-23,430,430,430,NA,3,431.5,1,239
"424",2015-01-22,427.5,429,427.5,NA,1.5,428.5,162,91
"425",2015-01-21,NA,NA,NA,NA,2,427,0,91
"426",2015-01-20,424.5,424.5,424.5,NA,0,429,2,91
"427",2015-01-16,NA,NA,NA,NA,6.5,429,0,91
"428",2015-01-15,428.5,428.5,422.5,NA,0.5,422.5,22,72
"429",2015-01-14,420.5,421.5,420.5,NA,0,423,33,45
"430",2015-01-13,NA,NA,NA,NA,9.5,423,0,45
"431",2015-01-12,426,426,426,NA,1,432.5,4,42
"432",2015-01-09,431.5,431.5,431,NA,4,431.5,3,40
"433",2015-01-08,NA,NA,NA,NA,0.5,426.5,0,40
"434",2015-01-07,NA,NA,NA,NA,7,427,0,40
"435",2015-01-06,NA,NA,NA,NA,1.5,434,0,40
"436",2015-01-05,NA,NA,NA,NA,9.5,435.5,1,39
"437",2015-01-02,NA,NA,NA,NA,2.5,426,0,39
"438",2014-12-31,NA,NA,NA,NA,8,428.5,0,39
"439",2014-12-30,NA,NA,NA,NA,4.5,436.5,0,39
"440",2014-12-29,NA,NA,NA,NA,0.5,441,0,39
"441",2014-12-26,NA,NA,NA,NA,3.5,442.5,0,39
"442",2014-12-24,NA,NA,NA,NA,3.5,438,0,39
"443",2014-12-23,NA,NA,NA,NA,1.5,441.5,0,39
"444",2014-12-22,NA,NA,NA,NA,NA,440,0,39
"445",2014-12-19,437.5,439,437.5,NA,3.5,440,32,7
"446",2014-12-18,439.5,440,439.5,NA,1,437.5,7,2
"447",2014-12-17,NA,NA,NA,NA,1,436.5,0,2
"448",2014-12-16,NA,NA,NA,NA,3,437.5,2,0
"449",2014-12-15,NA,NA,NA,NA,5.5,440.5,0,0
"450",2014-12-12,NA,NA,NA,NA,NA,435,0,0
