"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"343",2012-03-05,589.5,594,588.5,NA,NA,591.75,734,5359
"344",2012-03-02,586.75,590,584.25,NA,NA,590.5,417,5285
"345",2012-03-01,585.5,589.75,584.5,NA,NA,586.75,267,5182
"346",2012-02-29,583,589.75,581.5,NA,NA,589,600,4971
"347",2012-02-28,576.25,584,576.25,NA,NA,585,1074,4239
"348",2012-02-27,576,580.5,573.75,NA,NA,577.75,650,4023
"349",2012-02-24,578.5,579.5,572.5,NA,NA,578.75,756,3800
"350",2012-02-23,586.5,587.5,579,NA,NA,581.5,406,3810
"351",2012-02-22,583.25,588.25,583.25,NA,NA,585.25,192,3709
"352",2012-02-21,591.25,593,582.25,NA,NA,587,116,3661
"353",2012-02-17,590.5,595.75,588.5,NA,NA,590.25,133,3634
"354",2012-02-16,583,591,583,NA,NA,590.75,354,3493
"355",2012-02-15,587.5,590.25,581,NA,NA,581.75,204,3545
"356",2012-02-14,588,590,584.25,NA,NA,585.75,359,3388
"357",2012-02-13,587.25,591.25,585.75,NA,NA,590.25,135,3331
"358",2012-02-10,591,592.25,582.5,NA,NA,583,463,3211
"359",2012-02-09,597.25,599.75,587.5,NA,NA,591.5,369,3015
"360",2012-02-08,595.75,601.5,589,NA,NA,597,256,2964
"361",2012-02-07,603.25,603.25,597,NA,NA,598.75,213,2893
"362",2012-02-06,605,605,599.5,NA,NA,604.75,101,2834
"363",2012-02-03,603,605,598.5,NA,NA,605.25,185,2791
"364",2012-02-02,597.75,603,595.25,NA,NA,603.75,261,2779
"365",2012-02-01,598,600,594.25,NA,NA,601.25,163,2745
"366",2012-01-31,591.5,597,591,NA,NA,595.75,204,2760
"367",2012-01-30,593.75,593.75,587.5,NA,NA,590.25,242,2672
"368",2012-01-27,589.25,595,589,NA,NA,595.5,165,2603
"369",2012-01-26,590,596.5,590,NA,NA,590.25,106,2589
"370",2012-01-25,586,589.5,585.25,NA,NA,587.25,46,2568
"371",2012-01-24,576.5,587.75,575.5,NA,NA,587,226,2509
"372",2012-01-23,577.75,580.75,574.5,NA,NA,581,233,2556
"373",2012-01-20,581,582,572.75,NA,NA,577.25,223,2641
"374",2012-01-19,575,578.75,573.75,NA,NA,581.5,146,2634
"375",2012-01-18,584,584,574.75,NA,NA,573.25,146,2577
"376",2012-01-17,584,0,0,NA,NA,583.75,94,2535
"377",2012-01-13,585,590,581.25,NA,NA,577.75,172,2595
"378",2012-01-12,604,611.5,579,NA,NA,585.5,245,2565
"379",2012-01-11,608.5,612,604.5,NA,NA,603.75,382,2530
"380",2012-01-10,607,611.5,605,NA,NA,610.5,212,2478
"381",2012-01-09,610,611.75,606.5,NA,NA,607,38,2451
"382",2012-01-06,604.5,606,600.5,NA,NA,599.5,185,2501
"383",2012-01-05,609.5,609.5,601.25,NA,NA,603.75,133,2460
"384",2012-01-04,611.75,611.75,609.25,NA,NA,613.75,46,2449
"385",2012-01-03,615,619.5,610.75,NA,NA,613.5,129,2400
"386",2011-12-30,610,612.25,606.25,NA,NA,612.5,111,2342
"387",2011-12-29,606.75,608.25,602.5,NA,NA,606.5,58,2326
"388",2011-12-28,602.5,610.25,602,NA,NA,607.75,150,2261
"389",2011-12-27,596,604,596,NA,NA,601.5,160,2210
"390",2011-12-23,592,596.25,592,NA,NA,594.25,45,2203
"391",2011-12-22,593,598.75,590.75,NA,NA,591.75,191,2149
"392",2011-12-21,590,599,586.75,NA,NA,595.75,142,2129
"393",2011-12-20,585,590,585,NA,NA,589,21,2115
"394",2011-12-19,580,583.5,579.75,NA,NA,584,65,2105
"395",2011-12-16,569.5,576.25,568.75,NA,NA,573.5,49,2094
"396",2011-12-15,564,570,562,NA,NA,570,202,2001
"397",2011-12-14,574,574,566.25,NA,NA,566.25,245,1970
"398",2011-12-13,579,579.25,575.25,NA,NA,580,58,1967
"399",2011-12-12,574.25,578.25,572.25,NA,NA,573.5,53,1955
"400",2011-12-09,578.5,584.5,574,NA,NA,576.75,102,1912
"401",2011-12-08,575,586,574.5,NA,NA,586.5,48,1903
"402",2011-12-07,582.5,583,571.25,NA,NA,576.5,43,1901
"403",2011-12-06,574.25,580.5,571.75,NA,NA,581.5,110,1853
