"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"216",2012-11-05,656.75,659.25,651,NA,NA,652.5,1653,29479
"217",2012-11-02,665.75,665.75,654.75,NA,NA,657.5,4445,30712
"218",2012-11-01,662.5,669.75,661.75,NA,NA,666.25,4174,29569
"219",2012-10-31,660,667.25,658.5,NA,NA,661.5,3233,28375
"220",2012-10-30,658,662,656.75,NA,NA,660.5,701,28250
"221",2012-10-29,658.5,663.75,654.5,NA,NA,658.75,894,28270
"222",2012-10-26,660,661.5,656.5,NA,NA,658.5,948,28265
"223",2012-10-25,668,668.25,657,NA,NA,659,1623,27809
"224",2012-10-24,664,670,661.75,NA,NA,668,1847,27166
"225",2012-10-23,663.75,664.25,656,NA,NA,663.75,1355,26580
"226",2012-10-22,662.5,665,660.75,NA,NA,662,857,26566
"227",2012-10-19,663.75,666.25,661,NA,NA,663.5,1599,26250
"228",2012-10-18,655,666.5,654.75,NA,NA,666.25,1411,25626
"229",2012-10-17,649.25,654.5,649.25,NA,NA,654.25,791,25521
"230",2012-10-16,651,655.5,647.25,NA,NA,649.75,763,25321
"231",2012-10-15,658,658.75,645.5,NA,NA,651.25,1281,24938
"232",2012-10-12,675,675,658,NA,NA,662.5,1282,24763
"233",2012-10-11,655,677,652,NA,NA,675.5,2797,23815
"234",2012-10-10,656,658.25,651.5,NA,NA,655.75,1273,23574
"235",2012-10-09,654,658.75,654,NA,NA,656,821,23477
"236",2012-10-08,657,657,650.25,NA,NA,654.25,729,23452
"237",2012-10-05,664,665.25,655.75,NA,NA,656.5,555,23386
"238",2012-10-04,669.75,674.25,664.75,NA,NA,663.75,830,23323
"239",2012-10-03,670,674,659.5,NA,NA,671.5,2861,21859
"240",2012-10-02,667,670.75,659.25,NA,NA,670,3011,20389
"241",2012-10-01,659,672,654.25,NA,NA,669.75,2708,19663
"242",2012-09-28,633.25,662.5,629,NA,NA,659,4222,18832
"243",2012-09-27,645,646.5,630.5,NA,NA,632.25,1296,18899
"244",2012-09-26,663.5,663.5,643.75,NA,NA,644.5,1519,18733
"245",2012-09-25,662.5,666.75,659.5,NA,NA,662.25,538,18734
"246",2012-09-24,666.5,667.25,658,NA,NA,662.5,798,18604
"247",2012-09-21,665,670.25,664.25,NA,NA,665,535,18493
"248",2012-09-20,669,669.75,659,NA,NA,665,769,18501
"249",2012-09-19,660,670,660,NA,NA,668.5,761,18413
"250",2012-09-18,670,671.5,660,NA,NA,660,1336,17897
