"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"402",2015-02-24,NA,NA,NA,NA,0,436,0,44
"403",2015-02-23,437,437,437,NA,4.5,435,25,20
"404",2015-02-20,NA,NA,NA,NA,1,439.5,0,20
"405",2015-02-19,NA,NA,NA,NA,3,441.5,0,20
"406",2015-02-18,NA,NA,NA,NA,3,438.5,0,20
"407",2015-02-17,NA,NA,NA,NA,3.5,441.5,0,20
"408",2015-02-13,NA,NA,NA,NA,1.5,437,0,20
"409",2015-02-12,NA,NA,NA,NA,0.5,436.5,0,20
"410",2015-02-11,NA,NA,NA,NA,3,437,0,20
"411",2015-02-10,NA,NA,NA,NA,1,440,0,20
"412",2015-02-09,NA,NA,NA,NA,4,441,0,20
"413",2015-02-06,NA,NA,NA,NA,NA,437,0,20
"414",2015-02-05,NA,NA,NA,NA,1,437,0,20
"415",2015-02-04,NA,NA,NA,NA,1,438,0,20
"416",2015-02-03,NA,NA,NA,NA,13.5,439,0,20
"417",2015-02-02,NA,NA,NA,NA,2,425.5,0,20
"418",2015-01-30,NA,NA,NA,NA,1,427.5,0,20
"419",2015-01-29,NA,NA,NA,NA,0.5,426.5,0,20
"420",2015-01-28,427,431,427,NA,4,427,4,20
"421",2015-01-27,NA,NA,NA,NA,1,431,0,20
"422",2015-01-26,NA,NA,NA,NA,3.5,432,0,20
"423",2015-01-23,NA,NA,NA,NA,3,436.5,0,20
"424",2015-01-22,NA,NA,NA,NA,1,433.5,0,20
"425",2015-01-21,NA,NA,NA,NA,2,431.5,0,20
"426",2015-01-20,NA,NA,NA,NA,0,434.5,0,20
"427",2015-01-16,NA,NA,NA,NA,6.5,433.5,0,20
"428",2015-01-15,NA,NA,NA,NA,NA,427,0,20
"429",2015-01-14,427,429.5,427,NA,1.5,427,27,2
"430",2015-01-13,NA,NA,NA,NA,9,429.5,0,2
"431",2015-01-12,NA,NA,NA,NA,2,438.5,0,2
"432",2015-01-09,NA,NA,NA,NA,4,436.5,0,2
"433",2015-01-08,NA,NA,NA,NA,0,431.5,0,2
"434",2015-01-07,NA,NA,NA,NA,7,432.5,0,2
"435",2015-01-06,NA,NA,NA,NA,NA,439.5,0,2
"436",2015-01-05,NA,NA,NA,NA,8.5,439.5,0,2
"437",2015-01-02,NA,NA,NA,NA,1.5,431,0,2
"438",2014-12-31,NA,NA,NA,NA,8,433.5,0,2
"439",2014-12-30,NA,NA,NA,NA,4.5,441.5,0,2
"440",2014-12-29,NA,NA,NA,NA,0.5,446,0,2
"441",2014-12-26,NA,NA,NA,NA,3.5,445.5,0,2
"442",2014-12-24,NA,NA,NA,NA,3.5,441,0,2
"443",2014-12-23,NA,NA,NA,NA,1.5,444.5,0,2
"444",2014-12-22,NA,NA,NA,NA,NA,443,0,2
"445",2014-12-19,NA,NA,NA,NA,3.5,443,0,2
"446",2014-12-18,NA,NA,NA,NA,1,440.5,0,2
"447",2014-12-17,NA,NA,NA,NA,1,439.5,0,2
"448",2014-12-16,438,438,438,NA,3,440.5,2,0
"449",2014-12-15,NA,NA,NA,NA,8.5,443.5,0,0
"450",2014-12-12,NA,NA,NA,NA,NA,435,0,0
