"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"385",2014-03-06,480,483,480,NA,0.75,484.5,48,1145
"386",2014-03-05,481,481,479.25,NA,0.75,481.5,17,1147
"387",2014-03-04,480,484,479,NA,0.75,484.5,21,1137
"388",2014-03-03,477,485,477,NA,0.25,477.5,83,1105
"389",2014-02-28,466.5,467.75,466.5,NA,1,476.5,8,1099
"390",2014-02-27,471,471,471,NA,3,466.5,1,1099
"391",2014-02-26,0,0,0,NA,0,471.75,2,1099
"392",2014-02-25,0,0,0,NA,0,473,0,1099
"393",2014-02-24,468.5,468.5,468.5,NA,1,470.5,1,1100
"394",2014-02-21,472.75,472.75,467.5,NA,5.5,469.5,22,1090
"395",2014-02-20,474,475,473.75,NA,0.5,474.75,30,1080
"396",2014-02-19,473.75,475.75,473.75,NA,2,475,16,1076
"397",2014-02-18,0,0,0,NA,3,472.5,20,1085
"398",2014-02-14,0,0,0,NA,NA,469.5,0,1085
"399",2014-02-13,0,0,0,NA,NA,466.5,0,1085
"400",2014-02-12,464.5,464.5,464.25,NA,NA,467,4,1082
"401",2014-02-11,466.75,467.5,464.5,NA,NA,465.25,5,1081
"402",2014-02-10,470,470.25,465,NA,NA,467,16,1083
"403",2014-02-07,0,0,0,NA,NA,469.25,0,1083
"404",2014-02-06,468,468,468,NA,NA,467.5,13,1084
"405",2014-02-05,466.75,468.25,465.5,NA,NA,467,28,1067
"406",2014-02-04,465.5,470,465.5,NA,NA,469.5,112,1029
"407",2014-02-03,467,467,466,NA,NA,466.25,7,1029
"408",2014-01-31,463,464.25,463,NA,NA,464.5,67,973
"409",2014-01-30,463,463.5,463,NA,NA,463.75,3,973
"410",2014-01-29,461.5,463.25,461.5,NA,NA,461,26,949
"411",2014-01-28,465.5,466.25,463,NA,NA,464,10,943
"412",2014-01-27,0,465,0,NA,NA,465.5,0,943
"413",2014-01-24,463,464,462.5,NA,NA,462.75,86,879
"414",2014-01-23,462,462,462,NA,NA,461.75,1,878
"415",2014-01-22,460.5,460.5,459.5,NA,NA,460.25,40,850
"416",2014-01-21,460,460,460,NA,NA,460.25,8,847
"417",2014-01-17,463.5,463.5,462.5,NA,NA,462.75,34,845
"418",2014-01-16,463.25,466.75,463.25,NA,NA,465.75,42,833
"419",2014-01-15,464.5,465,464.5,NA,NA,464.5,18,815
"420",2014-01-14,0,0,0,NA,NA,467.75,18,817
"421",2014-01-13,467.75,470.5,467.75,NA,NA,468,132,841
"422",2014-01-10,0,0,0,NA,NA,467.75,6,837
"423",2014-01-09,449.5,451,449.5,NA,NA,452,62,783
"424",2014-01-08,461,461,455.25,NA,NA,455.25,81,763
"425",2014-01-07,0,465,0,NA,NA,462.25,0,763
"426",2014-01-06,462.5,464,459.75,NA,NA,464.25,106,746
"427",2014-01-03,460,462,460,NA,NA,462.25,11,743
"428",2014-01-02,0,0,462,NA,NA,460,2,742
"429",2013-12-31,0,0,0,NA,NA,463,0,742
"430",2013-12-30,465,465,464,NA,NA,464.25,17,732
"431",2013-12-27,468,468,468,NA,NA,467.75,2,730
"432",2013-12-26,470.25,470.25,470.25,NA,NA,467.5,1,732
"433",2013-12-24,471.75,471.75,471.5,NA,NA,474.5,4,732
"434",2013-12-23,0,0,0,NA,NA,473.5,4,732
"435",2013-12-20,470.25,475.75,470,NA,NA,476.25,43,715
"436",2013-12-19,468.25,468.25,468.25,NA,NA,470,1,715
"437",2013-12-18,468,470,468,NA,NA,467.25,51,675
"438",2013-12-17,464.5,468.25,464.5,NA,NA,467,11,670
"439",2013-12-16,463,463.25,463,NA,NA,465.25,2,669
"440",2013-12-13,470,470,468,NA,NA,466,22,655
"441",2013-12-12,475.75,475.75,470,NA,NA,473.25,89,593
"442",2013-12-11,477,480.5,477,NA,NA,480.25,20,585
"443",2013-12-10,0,0,0,NA,NA,479.5,1,585
"444",2013-12-09,480,480,478.75,NA,NA,479.75,59,535
"445",2013-12-06,476,476,474,NA,NA,478.25,6,529
"446",2013-12-05,476.5,478.5,475,NA,NA,477.25,85,460
"447",2013-12-04,473,481.5,473,NA,NA,478,82,414
"448",2013-12-03,468.5,474,468.5,NA,NA,474,48,383
"449",2013-12-02,466,470,465,NA,NA,470.25,40,358
"450",2013-11-29,0,0,0,NA,NA,470,0,358
"451",2013-11-27,0,0,0,NA,NA,468.5,0,358
"452",2013-11-26,470.25,471.25,470.25,NA,NA,468.25,36,354
"453",2013-11-25,0,471,0,NA,NA,471.5,0,354
"454",2013-11-22,469.5,471,467.5,NA,NA,470.25,37,331
"455",2013-11-21,467.25,469.5,467.25,NA,NA,470,11,322
"456",2013-11-20,466,467.25,466,NA,NA,467.5,23,311
"457",2013-11-19,465,468,465,NA,NA,468.5,22,311
"458",2013-11-18,0,0,470.25,NA,NA,465.5,2,310
"459",2013-11-15,0,0,477.75,NA,NA,473.25,2,310
"460",2013-11-14,0,0,0,NA,NA,480,0,310
"461",2013-11-13,0,0,0,NA,NA,481.5,4,311
"462",2013-11-12,480,483,480,NA,NA,481.75,2,313
"463",2013-11-11,480.5,486.75,480.5,NA,NA,484.25,16,314
"464",2013-11-08,0,0,0,NA,NA,478,0,314
"465",2013-11-07,472.75,472.75,472.25,NA,NA,471,9,309
"466",2013-11-06,475,475,475,NA,NA,472,4,308
"467",2013-11-05,475.25,475.75,475.25,NA,NA,475.75,12,304
"468",2013-11-04,477,477,476.5,NA,NA,476.25,17,295
"469",2013-11-01,476.75,479,476.75,NA,NA,477.25,11,292
"470",2013-10-31,0,0,0,NA,NA,478.5,14,286
"471",2013-10-30,0,0,0,NA,NA,481.75,0,286
"472",2013-10-29,483,483.5,479.75,NA,NA,484.5,25,275
"473",2013-10-28,495.25,495.25,488.5,NA,NA,487.75,17,275
"474",2013-10-25,495.25,495.25,495.25,NA,NA,495.75,3,272
"475",2013-10-24,495,495,492.5,NA,NA,494,9,268
"476",2013-10-23,494.25,494.25,494,NA,NA,494,15,265
"477",2013-10-22,492.5,492.5,492.5,NA,NA,494,16,255
"478",2013-10-21,492.5,493.25,491,NA,NA,495.5,21,240
"479",2013-10-18,0,0,0,NA,NA,495.25,0,240
"480",2013-10-17,0,0,0,NA,NA,494.25,0,240
"481",2013-10-16,0,0,0,NA,NA,494.25,0,240
"482",2013-10-15,491.75,493.5,489,NA,NA,494.75,72,192
"483",2013-10-14,490.5,490.5,490,NA,NA,494.75,29,181
"484",2013-10-11,494,496.75,493.75,NA,NA,493.5,24,159
"485",2013-10-10,0,0,495.75,NA,NA,495.75,0,159
"486",2013-10-09,0,0,0,NA,NA,498.25,0,159
"487",2013-10-08,0,0,497.75,NA,NA,496,0,159
"488",2013-10-07,0,0,0,NA,NA,499.5,0,159
"489",2013-10-04,493.25,493.25,493.25,NA,NA,498.5,1,160
"490",2013-10-03,494.5,497.25,494.5,NA,NA,495,7,167
"491",2013-10-02,495,495,490.25,NA,NA,493.25,29,168
"492",2013-10-01,493,495,493,NA,NA,494.5,14,156
"493",2013-09-30,500.25,500.25,499.75,NA,NA,498.75,10,156
"494",2013-09-27,0,0,0,NA,NA,506,10,161
"495",2013-09-26,0,0,0,NA,NA,506.25,0,161
"496",2013-09-25,0,0,0,NA,NA,503.25,0,161
"497",2013-09-24,0,0,0,NA,NA,499.25,0,161
"498",2013-09-23,0,0,0,NA,NA,501.5,0,161
"499",2013-09-20,501.5,501.75,501.5,NA,NA,500.5,11,151
"500",2013-09-19,502,502.5,502,NA,NA,505.25,7,151
"501",2013-09-18,501.5,501.5,501.5,NA,NA,502.75,3,153
"502",2013-09-17,0,0,0,NA,NA,501.5,0,153
"503",2013-09-16,0,0,0,NA,NA,504.75,0,153
"504",2013-09-13,0,0,0,NA,NA,504,5,153
"505",2013-09-12,507,507,507,NA,NA,510.25,47,153
"506",2013-09-11,0,0,0,NA,NA,511.5,0,153
"507",2013-09-10,508,508,508,NA,NA,508.5,5,151
"508",2013-09-09,0,0,0,NA,NA,502,0,151
"509",2013-09-06,506,506,506,NA,NA,504.75,1,151
"510",2013-09-05,508,508,505.75,NA,NA,500.75,5,151
"511",2013-09-04,0,0,0,NA,NA,510.5,0,151
"512",2013-09-03,0,0,0,NA,NA,513.25,0,151
"513",2013-08-30,0,0,0,NA,NA,518,0,151
"514",2013-08-29,0,0,0,NA,NA,516.25,0,151
"515",2013-08-28,0,0,0,NA,NA,513.75,0,151
"516",2013-08-27,0,0,525,NA,NA,517.25,0,151
"517",2013-08-26,0,0,0,NA,NA,527.25,0,151
"518",2013-08-23,505.5,508,505.5,NA,NA,508.25,2,151
"519",2013-08-22,0,0,0,NA,NA,502.5,0,151
"520",2013-08-21,0,0,0,NA,NA,516.75,20,151
"521",2013-08-20,0,0,0,NA,NA,512.75,0,151
"522",2013-08-19,0,0,0,NA,NA,519.5,0,151
"523",2013-08-16,505,505,505,NA,NA,503.25,2,152
"524",2013-08-15,510,510,507,NA,NA,513.25,1,152
"525",2013-08-14,0,0,0,NA,NA,498,2,152
"526",2013-08-13,494.75,494.75,494.5,NA,NA,489.75,3,154
"527",2013-08-12,500,500,500,NA,NA,499.75,1,154
"528",2013-08-09,0,0,0,NA,NA,494.5,0,154
"529",2013-08-08,499.5,499.5,499.5,NA,NA,500,2,154
"530",2013-08-07,0,0,0,NA,NA,499.5,0,154
"531",2013-08-06,499,499,499,NA,NA,499.25,1,154
"532",2013-08-05,495,495,495,NA,NA,499,1,154
"533",2013-08-02,0,0,0,NA,NA,499.25,0,154
"534",2013-08-01,505.25,505.25,500,NA,NA,502.75,59,98
"535",2013-07-31,501,505.25,501,NA,NA,505.25,14,84
"536",2013-07-30,509.25,509.25,505.5,NA,NA,504.25,2,82
"537",2013-07-29,0,0,0,NA,NA,501,0,82
"538",2013-07-26,0,0,503,NA,NA,502.5,0,82
"539",2013-07-25,506,506,506,NA,NA,505.75,24,68
"540",2013-07-24,506,506,506,NA,NA,506,13,56
"541",2013-07-23,506,506,506,NA,NA,507,48,13
"542",2013-07-22,513,513,509,NA,NA,514.25,6,9
"543",2013-07-19,0,0,0,NA,NA,513.5,0,9
"544",2013-07-18,0,0,0,NA,NA,513,0,9
"545",2013-07-17,0,0,0,NA,NA,513,0,9
"546",2013-07-16,0,0,0,NA,NA,518,0,9
"547",2013-07-15,0,0,0,NA,NA,513.75,0,9
"548",2013-07-12,0,0,0,NA,NA,519.5,0,9
"549",2013-07-11,0,0,0,NA,NA,532.75,0,9
"550",2013-07-10,0,0,0,NA,NA,530.5,0,9
"551",2013-07-09,0,513,0,NA,NA,528.25,0,9
"552",2013-07-08,0,0,0,NA,NA,511.75,0,9
"553",2013-07-05,0,0,0,NA,NA,506.75,0,9
"554",2013-07-03,0,0,0,NA,NA,512.75,0,9
"555",2013-07-02,0,0,0,NA,NA,507.5,0,9
"556",2013-07-01,0,0,0,NA,NA,505.25,0,9
"557",2013-06-28,0,0,0,NA,NA,506,0,9
"558",2013-06-27,0,0,0,NA,NA,525.75,0,9
"559",2013-06-26,538,538,537.75,NA,NA,531.25,2,11
"560",2013-06-25,530.5,530.5,530.25,NA,NA,533,2,9
"561",2013-06-24,0,0,0,NA,NA,535.75,0,9
"562",2013-06-21,0,0,0,NA,NA,543.25,0,9
"563",2013-06-20,0,0,0,NA,NA,546.25,0,9
"564",2013-06-19,550,550,550,NA,NA,555,9,4
"565",2013-06-18,0,0,0,NA,NA,544,0,4
"566",2013-06-17,0,0,0,NA,NA,534,0,4
"567",2013-06-14,0,0,0,NA,NA,528.25,0,4
"568",2013-06-13,0,0,0,NA,NA,529.25,0,4
"569",2013-06-12,0,0,0,NA,NA,530.75,0,4
"570",2013-06-11,0,0,0,NA,NA,540.5,0,4
"571",2013-06-10,0,0,0,NA,NA,537.75,0,4
"572",2013-06-07,0,0,0,NA,NA,544.25,0,4
"573",2013-06-06,0,0,0,NA,NA,539.25,0,4
"574",2013-06-05,0,0,0,NA,NA,535.5,0,4
"575",2013-06-04,0,0,0,NA,NA,543.25,0,4
"576",2013-06-03,550,550,550,NA,NA,547,2,2
"577",2013-05-31,0,0,0,NA,NA,549.5,0,42
"578",2013-05-30,0,0,0,NA,NA,546.5,0,2
"579",2013-05-29,0,0,0,NA,NA,550,0,2
"580",2013-05-28,0,0,0,NA,NA,550,0,2
"581",2013-05-24,0,0,0,NA,NA,541.75,0,2
"582",2013-05-23,0,0,0,NA,NA,541.25,0,2
"583",2013-05-22,0,0,0,NA,NA,536.25,0,2
"584",2013-05-21,0,0,0,NA,NA,527.5,0,2
"585",2013-05-20,0,0,0,NA,NA,525.5,0,2
"586",2013-05-17,0,0,0,NA,NA,525.5,0,2
"587",2013-05-16,0,0,0,NA,NA,525.75,0,2
"588",2013-05-15,0,0,0,NA,NA,532,0,2
"589",2013-05-14,0,0,0,NA,NA,535.25,0,2
"590",2013-05-13,0,0,0,NA,NA,535.25,0,2
"591",2013-05-10,0,0,0,NA,NA,526,0,2
"592",2013-05-09,0,0,0,NA,NA,535.5,0,2
"593",2013-05-08,0,0,0,NA,NA,529,0,2
"594",2013-05-07,0,0,0,NA,NA,535.25,0,2
"595",2013-05-06,0,0,0,NA,NA,534,0,2
"596",2013-05-03,0,0,0,NA,NA,545,0,2
"597",2013-05-02,0,0,0,NA,NA,550,0,2
"598",2013-05-01,0,0,0,NA,NA,542,0,3
"599",2013-04-30,550,550,550,NA,NA,547.5,1,3
"600",2013-04-29,0,0,0,NA,NA,550,0,3
"601",2013-04-26,0,0,0,NA,NA,539,0,3
"602",2013-04-25,0,0,0,NA,NA,544,0,3
"603",2013-04-24,535,535,535,NA,NA,543,1,2
"604",2013-04-23,533.5,535,533.5,NA,NA,534.75,1,0
"605",2013-04-22,0,0,0,NA,NA,533,0,0
"606",2013-04-19,0,0,0,NA,NA,543.25,0,0
"607",2013-04-18,0,0,0,NA,NA,540.25,0,0
"608",2013-04-17,0,0,0,NA,NA,546,0,0
"609",2013-04-16,0,0,0,NA,NA,541.5,0,0
"610",2013-04-15,0,0,0,NA,NA,535,0,0
"611",2013-04-12,0,0,0,NA,NA,547.5,0,0
"612",2013-04-11,0,0,0,NA,NA,543.75,0,0
"613",2013-04-10,0,0,0,NA,NA,544.25,0,0
"614",2013-04-09,0,0,0,NA,NA,541.75,0,0
"615",2013-04-08,0,0,0,NA,NA,534.5,0,0
"616",2013-04-05,0,0,0,NA,NA,536.75,0,0
"617",2013-04-04,0,0,0,NA,NA,533,0,0
"618",2013-04-03,0,0,0,NA,NA,531.25,0,0
"619",2013-04-02,0,0,0,NA,NA,525.5,0,0
"620",2013-04-01,0,0,0,NA,NA,525,0,0
"621",2013-03-28,0,0,0,NA,NA,521.75,0,0
"622",2013-03-27,0,0,0,NA,NA,547.25,0,0
"623",2013-03-26,0,0,0,NA,NA,548.25,0,0
"624",2013-03-25,0,0,0,NA,NA,550,0,0
"625",2013-03-22,0,0,0,NA,NA,547.75,0,0
"626",2013-03-21,0,0,0,NA,NA,550,0,0
"627",2013-03-20,0,0,0,NA,NA,550,0,0
"628",2013-03-19,0,0,0,NA,NA,550,0,0
"629",2013-03-18,0,0,0,NA,NA,549.75,0,0
"630",2013-03-15,0,0,0,NA,NA,548.75,0,0
"631",2013-03-14,0,0,0,NA,NA,547.5,0,0
"632",2013-03-13,0,0,0,NA,NA,543.25,0,0
"633",2013-03-12,0,0,0,NA,NA,546,0,0
"634",2013-03-11,0,0,0,NA,NA,544.25,0,0
"635",2013-03-08,0,0,0,NA,NA,535.75,0,0
"636",2013-03-07,0,0,0,NA,NA,531.25,0,0
"637",2013-03-06,0,0,538,NA,NA,534.5,0,0
"638",2013-03-05,0,0,0,NA,NA,541.75,0,0
"639",2013-03-04,0,0,0,NA,NA,537.25,0,0
"640",2013-03-01,0,0,0,NA,NA,542,0,0
"641",2013-02-28,0,0,0,NA,NA,542.75,0,0
"642",2013-02-27,0,0,0,NA,NA,540.5,0,0
"643",2013-02-26,0,0,0,NA,NA,542,0,0
"644",2013-02-25,0,0,0,NA,NA,538.5,0,0
"645",2013-02-22,0,0,0,NA,NA,537.5,0,0
"646",2013-02-21,0,0,0,NA,NA,541.75,0,0
"647",2013-02-20,0,0,0,NA,NA,545.75,0,0
"648",2013-02-19,0,0,0,NA,NA,542.25,0,0
"649",2013-02-15,0,0,0,NA,NA,542.5,0,0
"650",2013-02-14,0,0,0,NA,NA,542.5,0,0
"651",2013-02-13,0,0,0,NA,NA,545.25,0,0
"652",2013-02-12,0,0,0,NA,NA,545.5,0,0
"653",2013-02-11,0,0,0,NA,NA,543.25,0,0
"654",2013-02-08,0,0,0,NA,NA,547.75,0,0
"655",2013-02-07,0,0,0,NA,NA,550.5,0,0
"656",2013-02-06,0,0,565,NA,NA,561,0,0
"657",2013-02-05,0,0,0,NA,NA,569.5,0,0
"658",2013-02-04,0,0,0,NA,NA,573.25,0,0
"659",2013-02-01,0,0,0,NA,NA,571.75,0,0
"660",2013-01-31,0,0,0,NA,NA,566.5,0,0
"661",2013-01-30,0,0,0,NA,NA,568.25,0,0
"662",2013-01-29,0,0,0,NA,NA,564.5,0,0
"663",2013-01-28,0,0,0,NA,NA,567,0,0
"664",2013-01-25,0,0,0,NA,NA,562.5,0,0
"665",2013-01-24,0,0,0,NA,NA,564.5,0,0
"666",2013-01-23,0,0,0,NA,NA,568.25,0,0
"667",2013-01-22,0,0,0,NA,NA,568.5,0,0
"668",2013-01-18,0,0,0,NA,NA,568.5,0,0
"669",2013-01-17,0,0,0,NA,NA,567.25,0,0
"670",2013-01-16,0,0,0,NA,NA,568.5,0,0
"671",2013-01-15,0,0,0,NA,NA,566,0,0
"672",2013-01-14,0,0,0,NA,NA,562.25,0,0
"673",2013-01-11,0,0,0,NA,NA,556.5,0,0
"674",2013-01-10,0,0,0,NA,NA,562,0,0
"675",2013-01-09,0,0,0,NA,NA,560.5,0,0
"676",2013-01-08,0,0,0,NA,NA,557.5,0,0
"677",2013-01-07,0,0,0,NA,NA,556.25,0,0
"678",2013-01-04,0,0,0,NA,NA,555.25,0,0
"679",2013-01-03,0,0,0,NA,NA,568,0,0
"680",2013-01-02,0,0,0,NA,NA,568.5,0,0
"681",2012-12-31,0,0,0,NA,NA,575.75,0,0
"682",2012-12-28,0,0,0,NA,NA,578,0,0
"683",2012-12-27,0,0,0,NA,NA,578.5,0,0
"684",2012-12-26,0,0,0,NA,NA,578,0,0
"685",2012-12-24,0,0,0,NA,NA,582,0,0
"686",2012-12-21,0,0,0,NA,NA,582,0,0
"687",2012-12-20,0,0,0,NA,NA,583.25,0,0
"688",2012-12-19,0,0,0,NA,NA,587.5,0,0
"689",2012-12-18,0,0,0,NA,NA,589.25,0,0
"690",2012-12-17,0,0,0,NA,NA,588.25,0,0
"691",2012-12-14,0,0,0,NA,NA,591.25,0,0
