Thursday,Grain,Pounds,Destination,Field Office,FGIS Reg,MKT YR,Metric Ton,,Grain,(All),,,,,,,,,,,,,,Sum of Metric Ton,Column Labels,,,,,,,,
20150625,WHEAT,220000,CANADA,MOSCOW,INTERIOR,1516,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,880000,CANADA,MOSCOW,INTERIOR,1516,399,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,10150740,JAMAICA,TOLEDO,EAST COAST,1415,4604,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,432000,MALAYSIA,TOLEDO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,130758541,KOREA REP,OLYMPIA,WEST COAST,1415,59311,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,30110920,MEXICO,NEW ORLEANS,EAST GULF,1415,13658,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,540000,THAILAND,OLYMPIA,WEST COAST,1516,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,110239900,IRAQ,OLYMPIA,WEST COAST,1516,50004,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,35166080,MEXICO,NEW ORLEANS,EAST GULF,1415,15951,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,810000,INDONESIA,TOLEDO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,180619820,INDONESIA,NEW ORLEANS,EAST GULF,1415,81928,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,1100000,MEXICO,DIOO,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,24860000,MEXICO,DIOO,INTERIOR,1415,11276,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,270000,INDONESIA,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,1080000,INDONESIA,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,54000,INDONESIA,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,972000,KOREA REP,DIOO,INTERIOR,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,6724320,HONDURAS,NEW ORLEANS,EAST GULF,1415,3050,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,1026000,KOREA REP,DIOO,INTERIOR,1415,465,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,702000,VIETNAM,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,540000,VIETNAM,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,540000,VIETNAM,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,594000,VIETNAM,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,864000,THAILAND,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,270000,CHINA T,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,540000,FRENCH POLY,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,16940000,MEXICO,DIOO,INTERIOR,1415,7684,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,24420000,MEXICO,DIOO,INTERIOR,1415,11077,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,264000,MEXICO,LEAGUE CITY,INTERIOR,1415,120,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,105600,MEXICO,LEAGUE CITY,INTERIOR,1415,48,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,756000,INDONESIA,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,1026000,INDONESIA,DIOO,INTERIOR,1415,465,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,864000,CHINA T,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,756000,INDONESIA,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,918000,CHINA T,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,702000,CHINA T,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,756000,CHINA T,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,756000,CHINA T,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,810000,VIETNAM,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,432000,VIETNAM,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,594000,CHINA MAIN,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,648000,CHINA MAIN,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,3960000,MEXICO,NEW ORLEANS,INTERIOR,1516,1796,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,648000,INDONESIA,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,648000,INDONESIA,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,1080000,INDONESIA,TOLEDO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,702000,INDONESIA,TOLEDO,EAST COAST,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,486000,CHINA T,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,756000,CHINA T,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,810000,CHINA T,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,810000,CHINA T,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,594000,CHINA T,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,918000,CHINA T,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,972000,CHINA T,DIOO,INTERIOR,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,1026000,CHINA T,DIOO,INTERIOR,1415,465,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,16500000,MEXICO,DIOO,INTERIOR,1415,7484,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,143435380,IRAN,NEW ORLEANS,EAST GULF,1415,65061,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,3960000,MEXICO,DIOO,INTERIOR,1415,1796,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,918000,INDONESIA,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,864000,INDONESIA,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,13200000,MEXICO,DIOO,INTERIOR,1415,5987,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,23980000,MEXICO,DIOO,INTERIOR,1516,10877,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,24200000,MEXICO,DIOO,INTERIOR,1415,10977,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,63149060,MEXICO,NEW ORLEANS,EAST GULF,1415,28644,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,7991840,ST. VINCENT,NEW ORLEANS,EAST GULF,1415,3625,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,72750560,MEXICO,NEW ORLEANS,EAST GULF,1415,32999,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,23898280,MEXICO,NEW ORLEANS,EAST GULF,1415,10840,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,BARLEY,594000,CHINA T,TOLEDO,EAST COAST,1516,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,BARLEY,540000,CHINA T,TOLEDO,EAST COAST,1516,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,24640000,MEXICO,DIOO,INTERIOR,1415,11177,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,BARLEY,216000,CHINA T,TOLEDO,EAST COAST,1516,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,1100000,MEXICO,TOLEDO,LAKES,1516,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,540000,MALAYSIA,TOLEDO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,OATS,220000,MEXICO,TOLEDO,LAKES,1516,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,594000,CHINA T,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,270000,INDONESIA,TOLEDO,EAST COAST,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,594000,CHINA T,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,324000,HONG KONG,DIOO,INTERIOR,1415,147,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,756000,INDONESIA,TOLEDO,EAST COAST,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,540000,VIETNAM,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,324000,VIETNAM,DIOO,INTERIOR,1415,147,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,17160000,MEXICO,DIOO,INTERIOR,1415,7784,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,270000,INDONESIA,DIOO,EAST COAST,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,1080000,CHINA MAIN,DIOO,EAST COAST,1516,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,378000,CHINA MAIN,DIOO,EAST COAST,1516,171,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,4840000,MEXICO,DIOO,INTERIOR,1516,2195,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,440000,MEXICO,DIOO,INTERIOR,1516,200,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,3520000,MEXICO,DIOO,INTERIOR,1516,1597,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,220000,MEXICO,DIOO,INTERIOR,1516,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,660000,MEXICO,DIOO,INTERIOR,1516,299,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,660000,MEXICO,DIOO,INTERIOR,1516,299,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,1760000,MEXICO,DIOO,INTERIOR,1516,798,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,1540000,MEXICO,DIOO,INTERIOR,1516,699,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,1080000,CHINA MAIN,TOLEDO,EAST COAST,1516,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,1026000,CHINA MAIN,TOLEDO,EAST COAST,1516,465,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,67954430,GUATEMALA,NEW ORLEANS,EAST GULF,1415,30824,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,648000,INDONESIA,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,702000,INDONESIA,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,702000,INDONESIA,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,648000,INDONESIA,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SOYBEANS,810000,VIETNAM,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,270000,HONG KONG,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,1080000,CHINA T,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,15400000,MEXICO,DIOO,INTERIOR,1516,6985,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,23481620,JAPAN,NEW ORLEANS,EAST GULF,1415,10651,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,648000,THAILAND,OLYMPIA,WEST COAST,1516,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,810000,THAILAND,OLYMPIA,WEST COAST,1516,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,216000,THAILAND,OLYMPIA,WEST COAST,1516,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,26795047,KOREA REP,OLYMPIA,WEST COAST,1516,12154,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,14330187,KOREA REP,OLYMPIA,WEST COAST,1516,6500,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,24250674,KOREA REP,OLYMPIA,WEST COAST,1516,11000,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,132281790,CHINA MAIN,OLYMPIA,WEST COAST,1415,60002,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,SORGHUM,918000,CHINA MAIN,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,422400,MEXICO,LEAGUE CITY,INTERIOR,1415,192,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,158400,MEXICO,LEAGUE CITY,INTERIOR,1415,72,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,316800,MEXICO,LEAGUE CITY,INTERIOR,1415,144,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,51652970,NIGERIA,LEAGUE CITY,WEST GULF,1516,23429,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,WHEAT,45521777,BRAZIL,LEAGUE CITY,WEST GULF,1516,20648,,,,,,,,,,,,,,,,,,,,,,,,,,
20150625,CORN,1026000,GUATEMALA,LEAGUE CITY,INTERIOR,1415,465,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,220000,CANADA,MOSCOW,INTERIOR,1516,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,440000,CANADA,MOSCOW,INTERIOR,1516,200,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,68360160,PERU,NEW ORLEANS,EAST GULF,1415,31008,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,13173220,ST. VINCENT,NEW ORLEANS,EAST GULF,1516,5975,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,5885920,TRINIDAD,NEW ORLEANS,EAST GULF,1516,2670,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,140653480,CHINA MAIN,OLYMPIA,WEST COAST,1415,63799,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,594000,CHINA T,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,756000,CHINA T,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,486000,CHINA T,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,432000,CHINA T,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,1080000,CHINA MAIN,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,108000,CHINA MAIN,DIOO,INTERIOR,1415,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,48500980,EGYPT,NEW ORLEANS,EAST GULF,1415,22000,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,112640960,JAPAN,NEW ORLEANS,EAST GULF,1415,51093,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,23269000,CHILE,NEW ORLEANS,EAST GULF,1516,10555,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,45466860,CHILE,NEW ORLEANS,EAST GULF,1516,20623,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,216000,MOROCCO,DIOO,INTERIOR,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,16500000,MEXICO,DIOO,INTERIOR,1415,7484,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,22220000,MEXICO,DIOO,INTERIOR,1415,10079,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SORGHUM,324000,CHINA MAIN,DIOO,INTERIOR,1415,147,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,52800,MEXICO,LEAGUE CITY,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,264000,MEXICO,LEAGUE CITY,INTERIOR,1415,120,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,55967560,MEXICO,NEW ORLEANS,EAST GULF,1415,25386,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,9921240,MEXICO,NEW ORLEANS,EAST GULF,1516,4500,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,41992710,TUNISIA,TOLEDO,LAKES,1415,19048,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,142304410,KOREA REP,OLYMPIA,WEST COAST,1415,64548,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,540000,CHINA T,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,864000,CHINA T,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,702000,CHINA T,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,756000,CHINA T,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,8800000,MEXICO,DIOO,INTERIOR,1516,3992,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,66921380,JAPAN,OLYMPIA,WEST COAST,1516,30355,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,67157170,JAPAN,OLYMPIA,WEST COAST,1415,30462,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,27354376,GUATEMALA,OLYMPIA,WEST COAST,1516,12408,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,27101447,GUATEMALA,OLYMPIA,WEST COAST,1516,12293,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,36377360,NIGERIA,NEW ORLEANS,EAST GULF,1516,16500,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,52026355,GUATEMALA,OLYMPIA,WEST COAST,1516,23599,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,156090680,SAUDI ARABIA,NEW ORLEANS,EAST GULF,1415,70802,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,20659700,JAPAN,NEW ORLEANS,EAST GULF,1415,9371,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,48441740,JAPAN,NEW ORLEANS,EAST GULF,1415,21973,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,72966480,PERU,NEW ORLEANS,EAST GULF,1415,33097,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,20287740,NIGERIA,NEW ORLEANS,EAST GULF,1516,9202,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,9802440,NIGERIA,NEW ORLEANS,EAST GULF,1516,4446,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,72609500,MEXICO,LEAGUE CITY,WEST GULF,1516,32935,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,17380000,MEXICO,DIOO,INTERIOR,1415,7883,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,17160000,MEXICO,DIOO,INTERIOR,1415,7784,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,22000000,MEXICO,DIOO,INTERIOR,1415,9979,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,57839040,UN ARAB EM,NEW ORLEANS,EAST GULF,1516,26235,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,41898380,COSTA RICA,NEW ORLEANS,EAST GULF,1415,19005,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,3660620,COSTA RICA,NEW ORLEANS,EAST GULF,1415,1660,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,12124620,COSTA RICA,NEW ORLEANS,EAST GULF,1415,5500,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,58523820,COLOMBIA,NEW ORLEANS,EAST GULF,1516,26546,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,36377680,TURKEY,NEW ORLEANS,EAST GULF,1415,16501,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,1267200,MEXICO,LEAGUE CITY,INTERIOR,1415,575,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,633600,MEXICO,LEAGUE CITY,INTERIOR,1415,287,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,105600,MEXICO,LEAGUE CITY,INTERIOR,1415,48,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,211200,MEXICO,LEAGUE CITY,INTERIOR,1415,96,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,108916650,EGYPT,NEW ORLEANS,EAST GULF,1415,49404,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,43216300,PERU,NEW ORLEANS,EAST GULF,1415,19603,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,14169380,PERU,NEW ORLEANS,EAST GULF,1415,6427,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,24640000,MEXICO,DIOO,INTERIOR,1415,11177,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,7274960,DOMINICN REP,NEW ORLEANS,EAST GULF,1516,3300,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,54000,INDONESIA,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,864000,VIETNAM,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,378000,INDONESIA,DIOO,INTERIOR,1415,171,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,756000,INDONESIA,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,594000,INDONESIA,DIOO,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,486000,INDONESIA,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,486000,VIETNAM,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,702000,CHINA T,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,864000,INDONESIA,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,70548190,BRAZIL,TOLEDO,EAST COAST,1516,32000,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,440000,CANADA,MOSCOW,INTERIOR,1516,200,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,WHEAT,220000,CANADA,MOSCOW,INTERIOR,1516,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,972000,INDONESIA,DIOO,INTERIOR,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,702000,CHINA T,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,810000,INDONESIA,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,67461140,COLOMBIA,NEW ORLEANS,EAST GULF,1415,30600,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,CORN,918000,CHINA T,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,270000,JAPAN,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,21605140,COLOMBIA,NEW ORLEANS,EAST GULF,1415,9800,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,702000,INDONESIA,TOLEDO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,540000,INDONESIA,TOLEDO,EAST COAST,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150702,SOYBEANS,918000,THAILAND,TOLEDO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
